EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65705.0;590.0;73141.0;0.0;0.0;37841472.0;24092316.0;4309436.0;2002480.0;2009372.0;262788.0;718.0;26769606.0;0.0;0.0;103392.0;11775200.0;688,98;460260.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69225.0;788.0;104256.0;0.0;0.0;43797024.0;25336350.0;4987662.0;2068846.0;2372382.0;304146.0;831.0;38157696.0;0.0;0.0;119664.0;13628400.0;795,09;357569.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71975.0;811.0;82638.0;0.0;0.0;40529376.0;26342850.0;4615538.0;2166194.0;2041398.0;281454.0;769.0;30245508.0;0.0;0.0;110736.0;12611600.0;709,96;438864.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71104.0;953.0;96598.0;0.0;0.0;38632032.0;26024064.0;4399466.0;2127280.0;1952661.0;268278.0;733.0;35354868.0;0.0;0.0;105552.0;12021200.0;675,87;383827.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63914.0;1154.0;93543.0;0.0;0.0;37683360.0;23392524.0;4291430.0;1918814.0;1918665.0;261690.0;715.0;34236738.0;0.0;0.0;102960.0;11726000.0;675,241;356509.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69485.0;654.0;81880.0;0.0;0.0;39475296.0;25431510.0;4495498.0;2106795.0;1985673.0;274134.0;749.0;29968080.0;0.0;0.0;107856.0;12283600.0;701,74;464019.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73966.0;736.0;83415.0;0.0;0.0;41899680.0;27071556.0;4771590.0;2205348.0;2055294.0;290970.0;795.0;30529890.0;0.0;0.0;114480.0;13038000.0;742,07;395800.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68494.0;673.0;76191.0;0.0;0.0;36681984.0;25068804.0;4177392.0;2056051.0;1863006.0;254736.0;696.0;27885906.0;0.0;0.0;100224.0;11414400.0;653,2;405341.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;72546.0;607.0;81595.0;0.0;0.0;38684736.0;26509380.0;4405468.0;2181573.0;1956811.0;268644.0;734.0;29863770.0;0.0;0.0;105696.0;12037600.0;687,92;448283.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71320.0;981.0;79814.0;0.0;0.0;35048160.0;25957086.0;3991330.0;2127354.0;1801171.0;243390.0;665.0;29211924.0;0.0;0.0;95760.0;10906000.0;638,9;416908.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2015;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;79231.0;750.0;67856.0;0.0;0.0;36629280.0;28983174.0;4171390.0;2404031.0;2133191.0;254370.0;695.0;24835296.0;0.0;0.0;100080.0;11398000.0;675,77;562577.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2016;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;447.0;16.0;0.0;0.0;0.0;215940.0;163602.0;24690.0;13973.0;11045.0;1830.0;5.0;0.0;0.0;0.0;590.0;67465.0;5,58;4658.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2016;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;306.0;8.0;49.0;0.0;0.0;129564.0;111996.0;13653.0;9464.0;6511.0;1098.0;3.0;17934.0;0.0;0.0;354.0;37309.0;3,12;2864.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2016;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;324.0;2.0;23.0;0.0;0.0;172752.0;118584.0;17581.0;9789.0;8150.0;1464.0;4.0;8418.0;0.0;0.0;472.0;48040.0;4,05;2427.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62472.0;1928.0;30265.0;4532.0;0.0;42277392.0;22864752.0;4789264.0;1910154.0;1506274.0;264984.0;724.0;11076990.0;1658712.0;0.0;115512.0;13086828.0;691;504349.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;55864.0;2136.0;30546.0;5317.0;0.0;37941390.0;20306412.0;4288974.0;1687172.0;1319945.0;233874.0;639.0;11179836.0;1946022.0;0.0;103665.0;11719774.0;616,84;420417.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54944.0;2201.0;35796.0;6083.0;0.0;43441272.0;20109504.0;4905080.0;1625351.0;1492431.0;265350.0;725.0;13101336.0;2226378.0;0.0;118692.0;13403309.0;691,12;285213.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57691.0;2150.0;26190.0;4407.0;0.0;39631212.0;21114906.0;4486380.0;1710326.0;1363705.0;247050.0;675.0;9585540.0;1612962.0;0.0;108282.0;12259189.0;645,44;320925.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62960.0;1971.0;22850.0;7533.0;0.0;40242798.0;23043360.0;4485682.0;1870645.0;1290843.0;231312.0;632.0;8363100.0;2757078.0;0.0;109953.0;12257235.0;584,91;367066.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;55812.0;1913.0;21193.0;9065.0;0.0;37876608.0;20427192.0;4248704.0;1650826.0;1196502.0;219234.0;599.0;7756638.0;3317790.0;0.0;103488.0;11609755.0;555,9;304209.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67828.0;2111.0;28172.0;8745.0;0.0;41507694.0;24825048.0;4659886.0;2016543.0;1334478.0;241926.0;661.0;10310952.0;3200670.0;0.0;113409.0;12733324.0;617,1;395310.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68827.0;1925.0;23818.0;7029.0;0.0;37871118.0;25199832.0;4207901.0;2055629.0;1355506.0;220332.0;602.0;8717388.0;2572614.0;0.0;103473.0;11498093.0;636,95;429391.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;61624.0;2237.0;20311.0;6338.0;0.0;35687196.0;22554384.0;4013222.0;1826651.0;1356101.0;229848.0;628.0;7433826.0;2319708.0;0.0;97506.0;10966198.0;615,68;349596.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66551.0;2117.0;26313.0;8557.0;0.0;40854384.0;24415494.0;4578416.0;1980666.0;1352625.0;234606.0;641.0;9630558.0;3131862.0;0.0;111624.0;12510709.0;624,12;382657.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70251.0;2001.0;47038.0;8411.0;0.0;38774772.0;25711866.0;4357748.0;2092359.0;1321388.0;228018.0;623.0;17215908.0;3078426.0;0.0;105942.0;11907717.0;612,84;401816.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2016;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;77046.0;2231.0;59681.0;10935.0;0.0;36822528.0;28198836.0;4114180.0;2324959.0;1244553.0;215940.0;590.0;21843246.0;4002210.0;0.0;100608.0;11242080.0;579,98;515037.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63021.0;367.0;50531.0;0.0;0.0;35575200.0;23017008.0;4051350.0;1915424.0;1775962.0;247050.0;675.0;18494346.0;0.0;0.0;97200.0;11070000.0;631,74;467814.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;67431.0;523.0;55600.0;0.0;0.0;34310304.0;24679746.0;3907302.0;2037112.0;1787687.0;238266.0;651.0;20349600.0;0.0;0.0;93744.0;10676400.0;626,09;453861.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69882.0;795.0;58740.0;0.0;0.0;36787392.0;25576812.0;4189396.0;2070780.0;1892146.0;255468.0;698.0;21498840.0;0.0;0.0;100512.0;11447200.0;661,55;358939.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70137.0;631.0;67757.0;0.0;0.0;37630656.0;25670142.0;4285428.0;2089326.0;1926176.0;261324.0;714.0;24799062.0;0.0;0.0;102816.0;11709600.0;677,07;381456.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68303.0;609.0;73600.0;0.0;0.0;36154944.0;24998898.0;4117372.0;2039029.0;1830796.0;251076.0;686.0;26937600.0;0.0;0.0;98784.0;11250400.0;642,69;375710.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63111.0;625.0;71724.0;0.0;0.0;34363008.0;23098626.0;3913304.0;1880096.0;1721344.0;238632.0;652.0;26250984.0;0.0;0.0;93888.0;10692800.0;608,35;332719.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70965.0;602.0;84899.0;0.0;0.0;37894176.0;25973190.0;4315438.0;2144762.0;1864325.0;263154.0;719.0;31073034.0;0.0;0.0;103536.0;11791600.0;672,49;453699.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65863.0;888.0;47382.0;0.0;0.0;35733312.0;24105858.0;4069356.0;1979263.0;1919699.0;248148.0;678.0;17341812.0;0.0;0.0;97632.0;11119200.0;695,53;421638.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66162.0;861.0;44482.0;0.0;0.0;35733312.0;24215292.0;4069356.0;1964245.0;1824812.0;248148.0;678.0;16280412.0;0.0;0.0;97632.0;11119200.0;666,72;361055.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70639.0;529.0;39114.0;0.0;0.0;37525248.0;25853874.0;4273424.0;2104220.0;1878912.0;260592.0;712.0;14315724.0;0.0;0.0;102528.0;11676800.0;678,98;413165.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65872.0;504.0;38013.0;0.0;0.0;35786016.0;24109152.0;4075358.0;1957493.0;1812696.0;248514.0;679.0;13912758.0;0.0;0.0;97776.0;11135600.0;652,569;370830.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2016;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;78554.0;526.0;41751.0;0.0;0.0;36892800.0;28750764.0;4201400.0;2373390.0;1897729.0;256200.0;700.0;15280866.0;0.0;0.0;100800.0;11480000.0;677,67;552337.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59576.0;1655.0;21711.0;6060.0;0.0;34481592.0;21804816.0;3872696.0;1789338.0;1192426.0;201666.0;551.0;7946226.0;2217960.0;0.0;94212.0;10582295.0;563,71;399756.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59638.0;1657.0;20954.0;6941.0;0.0;35420382.0;21827508.0;3982366.0;1775851.0;1184814.0;208986.0;571.0;7669164.0;2540406.0;0.0;96777.0;10881970.0;566,8;359019.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69938.0;1883.0;36167.0;8759.0;0.0;41876622.0;25597308.0;4692942.0;2061869.0;1359039.0;240462.0;657.0;13237122.0;3205794.0;0.0;114417.0;12823656.0;641,92;352887.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66098.0;1805.0;26355.0;11573.0;0.0;37718496.0;24191868.0;4231392.0;1952656.0;1226995.0;218502.0;597.0;9645930.0;4235718.0;0.0;103056.0;11562449.0;581,67;352238.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69314.0;1936.0;38465.0;6657.0;0.0;39728934.0;25368924.0;4459622.0;2031538.0;1263961.0;231312.0;632.0;14078190.0;2436462.0;0.0;108549.0;12186095.0;605,31;314494.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66645.0;1875.0;30371.0;6558.0;0.0;36213138.0;24392070.0;4061522.0;1956002.0;1208760.0;209352.0;572.0;11115786.0;2400228.0;0.0;98943.0;11098273.0;551,14;316300.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68392.0;1883.0;29327.0;8085.0;0.0;39776148.0;25031472.0;4471060.0;2017350.0;1318789.0;234240.0;640.0;10733682.0;2959110.0;0.0;108678.0;12217346.0;612,73;354019.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;66634.0;1901.0;38022.0;8984.0;0.0;39037194.0;24388044.0;4381130.0;1934660.0;1298994.0;226920.0;620.0;13916052.0;3288144.0;0.0;106659.0;11971613.0;602,48;251227.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75865.0;2224.0;41818.0;10688.0;0.0;37842570.0;27766590.0;4247882.0;2221273.0;1276038.0;220332.0;602.0;15305388.0;3911808.0;0.0;103395.0;11607507.0;589,61;338187.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;73755.0;1831.0;39228.0;9452.0;0.0;37992996.0;26994330.0;4263588.0;2143682.0;1265681.0;220698.0;603.0;14357448.0;3459432.0;0.0;103806.0;11650425.0;594,24;287012.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;75233.0;1840.0;48952.0;6816.0;0.0;38035818.0;27535278.0;4289834.0;2194519.0;1300962.0;230214.0;629.0;17916432.0;2494656.0;0.0;103923.0;11722130.0;619,27;305386.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2017;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;71546.0;1860.0;49343.0;13395.0;0.0;32373432.0;26185836.0;3671224.0;2115658.0;1166556.0;204594.0;559.0;18059538.0;4902570.0;0.0;88452.0;10031743.0;564,57;365951.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65361.0;316.0;32184.0;0.0;0.0;35891424.0;23870154.0;4087362.0;1989029.0;1876019.0;249246.0;681.0;11779344.0;0.0;0.0;98064.0;11168400.0;672,86;513170.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60713.0;248.0;37701.0;0.0;0.0;32465664.0;22220958.0;3697232.0;1822013.0;1668827.0;225456.0;616.0;13798566.0;0.0;0.0;88704.0;10102400.0;598,42;387846.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2017;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;74075.0;186.0;39437.0;0.0;0.0;38842848.0;27129018.0;4423474.0;2185472.0;1979943.0;269742.0;737.0;14433942.0;0.0;0.0;106128.0;12086800.0;697,95;373060.0
